"id","timestamp","light","temperature","humidity","pm2_5"
"1","2025-03-29 13:17:54","2050.44","33","59","52"
"2","2025-03-29 13:18:06","1981.78","33","59","52"
"3","2025-03-29 13:28:20","1783.68","33","59","52"
"4","2025-03-29 13:28:30","1743.55","33","59","52"
"5","2025-03-29 13:28:41","1743.55","33","59","52"
"6","2025-03-29 13:28:51","1743.55","33","59","52"
"7","2025-03-29 13:29:01","1743.55","33","59","52"
"8","2025-03-29 13:29:11","1753.38","33","59","51"
"9","2025-03-29 13:29:21","1753.38","33","59","52"
"10","2025-03-29 13:29:32","1794.05","33","59","50"
"11","2025-03-29 13:44:58","1164.94","33","59","0"
"12","2025-03-29 13:48:24","1271.27","30","50","0"
"13","2025-03-29 14:15:27","1252.78","36","49","0"
"14","2025-03-29 14:15:35","1239.31","37","48","49"
"15","2025-03-29 14:47:24","1305.17","37","47","0"
"16","2025-03-29 14:47:37","1295.27","40","41","48"
"17","2025-03-29 18:25:40","99.37","32","61","0"
"18","2025-03-29 18:30:40","92.23","34","58","50"
"19","2025-03-29 18:35:40","89.62","36","49","50"
"20","2025-03-29 18:40:40","87.12","36","48","49"
"21","2025-03-29 18:45:41","85.35","36","47","49"
"22","2025-03-29 18:50:41","84.86","36","47","51"
"23","2025-03-30 11:04:13","669.05","29","78","0"
"24","2025-03-30 11:09:13","447.79","31","74","46"
"25","2025-03-30 11:14:13","550.91","32","70","46"
"26","2025-03-30 11:19:13","728.86","32","70","46"
"27","2025-03-30 11:24:14","845.82","32","71","46"
"28","2025-03-30 11:29:14","789.87","32","71","45"
"29","2025-03-30 11:34:14","859.24","32","72","45"
"30","2025-03-30 11:39:15","845.82","32","72","45"
"31","2025-03-30 14:05:17","90.06","29","69","0"
"32","2025-03-30 14:10:17","89.98","29","71","39"
"33","2025-03-30 14:15:17","90.42","29","75","39"
"34","2025-03-30 14:20:17","91.87","29","76","39"
"35","2025-03-30 14:25:18","93.55","29","78","40"
"36","2025-03-30 14:40:22","97.19","30","78","0"
"37","2025-03-31 07:53:39","113.48","28","84","0"
"38","2025-03-31 07:58:39","113.32","28","80","52"
"39","2025-03-31 08:03:39","108.15","28","82","51"
"40","2025-03-31 08:08:40","110.87","28","82","51"
"41","2025-03-31 08:13:40","113.23","28","83","51"
"42","2025-03-31 08:32:00","106.96","28","84","48"
"43","2025-03-31 08:37:00","105.54","28","84","48"
"44","2025-03-31 08:42:39","96.74","28","84","53"
"45","2025-03-31 08:47:40","101.97","29","82","51"
"46","2025-03-31 08:52:40","108.22","29","84","53"
"47","2025-03-31 08:57:40","117.38","29","85","52"
"48","2025-03-31 09:02:40","117.64","29","85","52"
"49","2025-03-31 09:07:41","114.8","29","85","52"
"50","2025-03-31 09:12:41","119.5","29","86","52"
"51","2025-03-31 09:17:41","116.29","29","86","52"
"52","2025-03-31 09:22:41","104.83","29","86","53"
"53","2025-03-31 09:27:42","103.28","29","86","0"
"54","2025-04-01 13:08:12","441.28","30","72","0"
"55","2025-04-01 13:13:12","825.64","30","71","43"
"56","2025-04-01 13:18:12","902.46","32","64","43"
"57","2025-04-01 13:23:13","920.22","32","63","44"
"58","2025-04-01 13:28:13","970.76","32","63","44"
"59","2025-04-01 13:33:13","920.22","32","62","43"
"60","2025-04-01 13:38:13","927.08","32","62","43"
"61","2025-04-01 13:43:14","902.46","33","63","42"
"62","2025-04-01 13:48:14","859.24","33","62","42"
"63","2025-04-01 13:53:14","836.51","33","61","0"
"64","2025-04-01 13:58:14","889.63","33","60","0"
"65","2025-04-01 14:03:15","936.4","33","61","0"
"66","2025-04-01 17:30:44","99.22","24","73","0"
"67","2025-04-01 17:35:45","135.95","27","81","61"
"68","2025-04-01 17:40:45","128.32","32","63","64"
"69","2025-04-01 17:45:45","118.31","32","62","65"
"70","2025-04-01 17:50:45","111.85","32","62","64"
"71","2025-04-01 17:55:46","106.96","32","64","66"
"72","2025-04-01 18:00:46","104.83","32","64","66"
"73","2025-04-01 18:05:46","104.91","32","64","69"
"74","2025-04-01 18:10:46","100.97","32","64","67"
"75","2025-04-01 18:19:17","94.81","32","64","56"
"76","2025-04-01 18:24:18","98.01","32","64","56"
"77","2025-04-01 18:29:18","95.84","32","63","57"
"78","2025-04-01 18:34:18","94.73","32","63","57"
"79","2025-04-01 18:39:18","94.36","32","63","58"
"80","2025-04-01 18:44:19","94.36","32","64","58"
"81","2025-04-01 18:49:19","94.21","32","64","56"
"82","2025-04-01 18:54:19","94.51","32","64","56"
"83","2025-04-01 18:59:20","93.99","32","64","55"
"84","2025-04-01 19:04:20","94.21","32","64","0"
"85","2025-04-01 19:09:20","93.99","32","64","0"
"86","2025-04-01 19:19:21","100.05","32","64","0"
"87","2025-04-01 19:20:25","99.9","32","64","0"
"88","2025-04-01 19:25:25","99.3","32","64","47"
"89","2025-04-01 19:30:25","99.3","32","65","47"
"90","2025-04-01 19:35:25","99.45","32","65","47"
"91","2025-04-01 19:40:26","100.97","32","65","48"
"92","2025-04-01 19:45:26","99.45","32","65","48"
"93","2025-04-01 19:55:27","100.74","32","66","49"
"94","2025-04-01 20:00:27","99.9","32","66","51"
"220","2025-04-02 22:27:15","93.55","32","71","36"
"221","2025-04-02 22:32:15","84.79","32","64","36"
"222","2025-04-02 22:37:15","84.86","32","64","35"
"223","2025-04-02 22:42:15","94.51","32","64","35"
"224","2025-04-02 22:47:16","84.5","32","63","36"
"225","2025-04-02 22:52:16","84.86","32","63","37"
"226","2025-04-02 22:57:16","84.79","32","63","37"
"227","2025-04-02 23:02:17","84.86","32","63","37"
"228","2025-04-02 23:07:17","85.07","32","63","37"
"229","2025-04-02 23:12:17","84.71","32","63","0"
"230","2025-04-02 23:17:17","84.79","32","64","0"
"231","2025-04-02 23:22:18","85.35","32","64","0"
"232","2025-04-02 23:27:18","84.79","32","64","0"
"233","2025-04-02 23:32:18","84.86","32","64","0"
"234","2025-04-02 23:37:19","84.71","32","65","0"
"235","2025-04-02 23:42:19","84.86","32","65","0"
"236","2025-04-02 23:47:19","85.49","32","66","0"
"237","2025-04-02 23:52:19","85.07","32","65","0"
"238","2025-04-02 23:57:20","85.63","31","66","0"
"239","2025-04-03 14:15:17","201.61","32","62","0"
"240","2025-04-03 14:26:55","144.25","32","61","0"
"241","2025-04-03 14:27:45","141.98","32","62","0"
"242","2025-04-03 14:33:36","192.77","32","59","0"
"243","2025-04-03 14:44:22","177.03","32","59","36"
"244","2025-04-03 14:44:57","176.55","32","59","40"
"245","2025-04-03 14:49:58","169.89","32","59","40"
"246","2025-04-03 14:55:00","174.86","32","59","39"
"247","2025-04-03 15:00:01","167.69","32","58","38"
"248","2025-04-03 15:05:02","172.83","33","58","39"
"249","2025-04-03 15:10:04","172.95","33","58","39"
"250","2025-04-03 15:15:05","162.05","33","58","38"
"251","2025-04-03 15:20:06","157.14","33","57","39"
"252","2025-04-03 15:24:07","162.16","33","55","40"
"253","2025-04-03 15:29:09","156.71","33","57","40"
"254","2025-04-03 15:34:10","154.27","33","57","41"
"255","2025-04-03 15:39:11","152.59","33","57","42"
"256","2025-04-03 15:44:12","151.13","33","56","43"
"257","2025-04-03 15:49:14","150.72","33","54","42"
"258","2025-04-03 15:59:16","153.11","33","54","42"
"259","2025-04-03 16:04:18","147.75","33","55","42"
"260","2025-04-03 16:09:19","141.79","33","55","0"
"261","2025-04-03 16:14:20","134.63","33","55","0"
"262","2025-04-03 16:19:22","137.17","33","55","0"
"263","2025-04-03 16:29:23","133.33","33","53","37"
"264","2025-04-03 16:34:25","128.77","33","52","37"
"265","2025-04-03 16:39:26","126.45","33","53","37"
"266","2025-04-03 16:42:15","123.89","33","53","44"
"267","2025-04-03 16:47:21","1161.1","33","54","43"
"268","2025-04-03 16:52:22","1124.25","34","52","42"
"269","2025-04-03 16:57:23","1086.65","35","49","41"
"270","2025-04-03 17:02:25","1048.72","35","48","42"
"271","2025-04-03 17:07:26","970.76","35","47","42"
"272","2025-04-03 17:12:27","911.24","35","48","42"
"273","2025-04-03 17:17:28","859.24","35","48","42"
"274","2025-04-03 17:22:30","831.04","35","48","43"
"275","2025-04-03 17:27:31","767.84","35","48","43"
"276","2025-04-03 17:32:32","698.84","35","48","0"
"277","2025-04-03 17:37:34","619.67","35","48","0"
"278","2025-04-03 17:42:35","522.7","35","48","0"
"279","2025-04-03 17:47:36","427.84","35","49","0"
"280","2025-04-03 17:48:16","371","35","48","41"
"281","2025-04-03 17:53:17","272.12","35","49","40"
"282","2025-04-03 17:58:19","217.4","35","48","41"
"283","2025-04-03 18:03:20","171.06","35","48","41"
"284","2025-04-03 18:08:21","144.05","35","47","42"
"285","2025-04-03 18:38:21","86.98","34","51","48"
"286","2025-04-03 18:43:21","86.48","33","52","48"
"287","2025-04-03 18:48:21","86.2","32","54","48"
"288","2025-04-03 18:53:21","85.91","32","56","48"
"289","2025-04-03 18:58:22","86.2","32","57","47"
"290","2025-04-03 19:03:22","86.06","32","60","47"
"291","2025-04-03 19:08:22","86.27","32","61","47"
"292","2025-04-03 19:18:23","85.84","32","64","48"
"293","2025-04-03 19:40:23","85.98","32","64","37"
"294","2025-04-03 19:45:23","86.2","32","65","37"
"295","2025-04-03 19:50:24","86.55","32","65","37"
"296","2025-04-03 19:55:24","86.48","32","65","37"
"297","2025-04-03 20:05:25","86.13","32","65","39"
"298","2025-04-03 20:10:25","85.91","32","65","38"
"299","2025-04-03 20:15:25","86.13","32","65","38"
"300","2025-04-03 20:20:25","86.2","32","65","39"
"301","2025-04-04 00:32:32","92.38","28","76","17"
"302","2025-04-04 00:37:32","85.07","29","75","17"
"303","2025-04-04 00:42:33","85.14","30","69","16"
"304","2025-04-04 00:47:33","84.86","30","68","16"
"305","2025-04-04 00:52:33","85.28","30","68","15"
"306","2025-04-04 00:57:34","85.7","30","68","15"
"307","2025-04-04 01:02:34","84.86","31","69","13"
